,glycolysis_score,oxphos_score,metabolic_ratio,metabolic_label
TCGA-E9-A1R4,0.1693805151782011,-0.48321527774273043,0.6525957929209315,Glycolytic
TCGA-E9-A1R5,-0.2755910691550177,-0.139737855979204,-0.1358532131758137,Mixed
TCGA-E9-A1R6,0.4022493627345841,0.01873173946364579,0.3835176232709383,Glycolytic
TCGA-E9-A1R7,-0.6647861964279178,-0.5491734891325373,-0.11561270729538053,Mixed
TCGA-E9-A1RA,-0.12768231296371826,-0.16136219980157115,0.03367988683785289,Mixed
TCGA-E9-A1RB,0.5288171624399467,0.29714248681637123,0.23167467562357547,Glycolytic
TCGA-E9-A1RC,0.42528445496746436,-0.3815037327497135,0.8067881877171779,Glycolytic
TCGA-E9-A1RD,-0.39959841795097606,0.011476999561042516,-0.4110754175120186,Oxidative
TCGA-E9-A1RE,-0.15913875398434488,-0.2122059825266766,0.05306722854233173,Mixed
TCGA-E9-A1RF,0.4964484115975175,0.284267658537892,0.21218075305962553,Glycolytic
TCGA-E9-A1RG,0.6192403371035728,0.9473200243271797,-0.3280796872236068,Oxidative
TCGA-E9-A1RH,0.4440212907843826,-0.2575918926866058,0.7016131834709884,Glycolytic
TCGA-E9-A1RI,-0.39481377574024834,-0.45019078643548666,0.055377010695238316,Mixed
TCGA-E9-A226,-0.5020646442883778,-1.4618744999185493,0.9598098556301715,Glycolytic
TCGA-E9-A227,0.09219798373144956,0.4375296348734577,-0.34533165114200814,Oxidative
TCGA-E9-A228,0.10971121625889965,0.09104808436525266,0.01866313189364699,Mixed
TCGA-E9-A229,-0.46959126483231667,-0.6911951019032271,0.22160383707091041,Glycolytic
TCGA-E9-A22A,0.29683688939086844,0.46658406724550944,-0.169747177854641,Oxidative
TCGA-E9-A22B,0.4010785820705348,0.6830717462716788,-0.28199316420114395,Oxidative
TCGA-E9-A22D,0.23043926220548658,0.5411893187697024,-0.31075005656421584,Oxidative
TCGA-E9-A22E,0.24215325719218198,0.45327586032378286,-0.2111226031316009,Oxidative
TCGA-E9-A22G,0.10984274080742658,0.45653025455931234,-0.3466875137518858,Oxidative
TCGA-E9-A22H,-0.3745738406674301,-0.06346387572166472,-0.31110996494576537,Oxidative
TCGA-E9-A243,-0.22942643697523846,-0.0062309235211502525,-0.2231955134540882,Oxidative
TCGA-E9-A244,0.5118673975445848,0.38742439500849435,0.12444300253609042,Mixed
TCGA-E9-A245,0.3514492904256968,0.5749781597850266,-0.22352886935932986,Oxidative
TCGA-E9-A247,-0.21489397001164634,0.06888547694048115,-0.2837794469521275,Oxidative
TCGA-E9-A248,-0.10432905769005262,-0.3228331527411364,0.21850409505108376,Glycolytic
TCGA-E9-A249,-0.39606006354545165,-0.24159416867994407,-0.15446589486550757,Mixed
TCGA-E9-A24A,-0.5157318298129203,-0.5369820739172073,0.021250244104286997,Mixed
TCGA-E9-A295,0.015856366015160422,0.3529665654942494,-0.33711019947908893,Oxidative
TCGA-E9-A2JS,0.24346134394923102,0.2583004012842375,-0.014839057335006456,Mixed
TCGA-E9-A2JT,-0.25213794985426335,-0.5688972169608526,0.31675926710658925,Glycolytic
TCGA-E9-A3HO,-0.08181265392520459,0.3618220351264785,-0.4436346890516831,Oxidative
TCGA-E9-A3Q9,-0.283300017303693,0.021516095647087403,-0.30481611295078037,Oxidative
TCGA-E9-A3QA,0.33434455128858537,-0.5590327804197288,0.8933773317083142,Glycolytic
TCGA-E9-A3X8,0.2248723476522622,1.1856325385550244,-0.9607601909027622,Oxidative
TCGA-E9-A54X,0.9482244613277889,0.20031305153251394,0.747911409795275,Glycolytic
TCGA-E9-A54Y,-0.34779262009140266,1.1081930020632198,-1.4559856221546226,Oxidative
TCGA-E9-A5FK,0.07889289594743774,0.7140532009410634,-0.6351603049936256,Oxidative
TCGA-E9-A5FL,1.1402798403064747,1.4634106015993076,-0.3231307612928329,Oxidative
TCGA-E9-A5UO,-0.5176994392105719,-0.024961562723017652,-0.4927378764875543,Oxidative
TCGA-E9-A5UP,-0.2950258682299761,-0.36288235023286247,0.06785648200288635,Mixed
TCGA-E9-A6HE,0.31210347336610145,0.7774377541595736,-0.46533428079347217,Oxidative
TCGA-EW-A1IW,-0.2170422854398592,0.08255415036489934,-0.29959643580475853,Oxidative
TCGA-EW-A1IX,-0.39696629669710787,-0.8881639590769316,0.4911976623798237,Glycolytic
TCGA-EW-A1IY,-0.8352867979735727,-0.19052640434911416,-0.6447603936244586,Oxidative
TCGA-EW-A1IZ,-0.05005854324022967,0.5077461431872214,-0.5578046864274511,Oxidative
TCGA-EW-A1J1,-0.13349100315280374,-0.44595036464305926,0.31245936149025555,Glycolytic
TCGA-EW-A1J2,-0.42489147252932247,-0.8511290115259653,0.42623753899664285,Glycolytic
TCGA-EW-A1J3,-0.2872803183315777,-0.1481239511958839,-0.1391563671356938,Mixed
TCGA-EW-A1J5,-0.2994849097733437,-0.628300655042769,0.3288157452694253,Glycolytic
TCGA-EW-A1J6,-0.4398190053520178,0.9488779567511877,-1.3886969621032055,Oxidative
TCGA-EW-A1OV,-0.12230771343711204,0.011705698640371104,-0.13401341207748313,Mixed
TCGA-EW-A1OW,0.09857650624464508,-0.4146366193074885,0.5132131255521336,Glycolytic
TCGA-EW-A1OX,0.02304202685783734,-0.2545502074398217,0.27759223429765906,Glycolytic
TCGA-EW-A1OY,0.5557966241264296,0.3943343067240624,0.16146231740236722,Mixed
TCGA-EW-A1OZ,0.3534219583845988,0.3873061290531162,-0.0338841706685174,Mixed
TCGA-EW-A1P0,-0.0792803675120623,-0.009229653400524779,-0.07005071411153752,Mixed
TCGA-EW-A1P1,-0.15922906852370233,-0.44424694201780224,0.2850178734940999,Glycolytic
TCGA-EW-A1P3,0.06490244513588539,0.31635173668244027,-0.2514492915465549,Oxidative
TCGA-EW-A1P4,0.871559458783444,0.7308949975207621,0.14066446126268184,Mixed
TCGA-EW-A1P5,-0.058792935124844466,0.15235159626768152,-0.21114453139252598,Oxidative
TCGA-EW-A1P6,-0.20876506588661073,-0.22514211580586038,0.016377049919249653,Mixed
TCGA-EW-A1P7,-0.10097216695056345,-0.6044104148773684,0.5034382479268049,Glycolytic
TCGA-EW-A1P8,0.6252826181053512,-0.37777745978161603,1.0030600778869672,Glycolytic
TCGA-EW-A1PA,-0.4501779943013819,-0.3647230543330136,-0.08545493996836828,Mixed
TCGA-EW-A1PB,0.5738296833715087,0.3222222764678525,0.25160740690365624,Glycolytic
TCGA-EW-A1PC,0.1295512893788422,0.42432325599966697,-0.2947719666208248,Oxidative
TCGA-EW-A1PD,-0.4999366936746152,-0.40638066432895276,-0.09355602934566243,Mixed
TCGA-EW-A1PE,-0.26811321681831,-0.46744764191670957,0.19933442509839955,Glycolytic
TCGA-EW-A1PF,-0.13845042198030508,-0.2154842527814381,0.07703383080113302,Mixed
TCGA-EW-A1PG,-0.21068989957559875,-0.505274101033293,0.2945842014576942,Glycolytic
TCGA-EW-A1PH,0.22269832123187838,-0.002554384477820511,0.22525270570969888,Glycolytic
TCGA-EW-A2FR,0.19040536679164125,-0.007308897568885847,0.19771426436052708,Glycolytic
TCGA-EW-A2FS,-0.2793213585422265,0.6052172379841466,-0.8845385965263731,Oxidative
TCGA-EW-A2FV,-0.08930638962630792,0.22772677269320657,-0.3170331623195145,Oxidative
TCGA-EW-A2FW,-0.012172667271381265,0.5817427836586779,-0.5939154509300592,Oxidative
TCGA-EW-A3E8,0.022813729814819356,-0.1605851204836785,0.18339885029849787,Mixed
TCGA-EW-A3U0,-0.13695273652500786,-0.4652592183673975,0.32830648184238964,Glycolytic
TCGA-EW-A423,-0.04318379621554743,0.5642838709994431,-0.6074676672149906,Oxidative
TCGA-EW-A424,-0.13388493982493466,0.1628035040889355,-0.29668844391387017,Oxidative
TCGA-EW-A6S9,0.4134134558179067,-0.024926432810001654,0.4383398886279084,Glycolytic
TCGA-EW-A6SA,-0.0214306001758654,0.16998553949102502,-0.19141613966689042,Oxidative
TCGA-EW-A6SB,0.17953363379854412,0.7522955278386756,-0.5727618940401314,Oxidative
TCGA-EW-A6SC,-0.05415394860167364,-0.27626839855544266,0.22211444995376903,Glycolytic
TCGA-EW-A6SD,0.4908542888391414,0.043216205638201007,0.4476380832009404,Glycolytic
TCGA-GI-A2C8,-0.26218661000471144,-0.05844954957046583,-0.2037370604342456,Oxidative
TCGA-GI-A2C9,0.2466137816702498,0.07875018233001907,0.16786359934023073,Mixed
TCGA-GM-A2D9,0.023809217652498015,0.6834267843474665,-0.6596175666949685,Oxidative
TCGA-GM-A2DA,-0.059744141898490505,0.0689993226090634,-0.12874346450755392,Mixed
TCGA-GM-A2DB,1.149907515042481,0.9314712036165166,0.2184363114259643,Glycolytic
TCGA-GM-A2DC,-0.09155432922923344,0.5296631050016296,-0.6212174342308631,Oxidative
TCGA-GM-A2DD,0.641117293756543,0.6855738817539443,-0.044456587997401265,Mixed
TCGA-GM-A2DF,0.2949354207359877,0.2064608116148221,0.08847460912116561,Mixed
TCGA-GM-A2DH,0.22065653113491496,-0.39643346802955803,0.6170899991644729,Glycolytic
TCGA-GM-A2DI,-0.09908213370860101,-0.7882056342710615,0.6891235005624605,Glycolytic
TCGA-GM-A2DK,0.08558588496094387,0.6533124244300984,-0.5677265394691545,Oxidative
TCGA-GM-A2DL,0.11306745441725713,0.18472296330819896,-0.07165550889094183,Mixed
TCGA-GM-A2DM,0.3814265816765964,-0.40874148911804575,0.7901680707946421,Glycolytic
TCGA-GM-A2DN,-0.08520224315317823,-0.05191418298179688,-0.03328806017138135,Mixed
TCGA-GM-A2DO,-0.21360878296552835,0.04520788059948298,-0.2588166635650113,Oxidative
TCGA-GM-A3NW,-0.21396789219969362,0.3455515976411942,-0.5595194898408878,Oxidative
TCGA-GM-A3NY,-0.44109799251916787,0.5359009780526278,-0.9769989705717956,Oxidative
TCGA-GM-A3XG,0.10629618265710851,0.47490102013842067,-0.3686048374813122,Oxidative
TCGA-GM-A3XL,1.0429939554297725,1.1160291059938259,-0.07303515056405341,Mixed
TCGA-GM-A3XN,0.011047593141599784,-0.15186484146349968,0.16291243460509947,Mixed
TCGA-GM-A4E0,-0.2384498948985696,-0.386045278655346,0.1475953837567764,Mixed
TCGA-GM-A5PV,-0.2652346332658792,0.7364474309983696,-1.0016820642642488,Oxidative
TCGA-GM-A5PX,-0.20401147665370448,0.31445104803000595,-0.5184625246837105,Oxidative
TCGA-HN-A2NL,0.2517471131613388,0.35139261137672917,-0.09964549821539037,Mixed
TCGA-HN-A2OB,-0.4119216766744032,-0.7336287998399884,0.3217071231655852,Glycolytic
TCGA-LD-A66U,0.045382289655633984,0.40062558718587293,-0.355243297530239,Oxidative
TCGA-LD-A74U,0.061047656063097255,-0.03743624186397172,0.09848389792706898,Mixed
TCGA-LD-A7W5,0.2248902923505561,-0.2711897307436102,0.4960800230941663,Glycolytic
TCGA-LD-A7W6,-0.3381396591985337,-0.5778369863939159,0.23969732719538217,Glycolytic
TCGA-LD-A9QF,0.5859088785374967,-0.0032013018573981483,0.5891101803948949,Glycolytic
TCGA-LL-A440,-0.18639260154918222,-0.8928206631421705,0.7064280615929882,Glycolytic
TCGA-LL-A441,-0.2494869165650384,-0.402744365073099,0.1532574485080606,Mixed
TCGA-LL-A442,-0.20542518496603815,-0.3272658519812832,0.12184066701524507,Mixed
TCGA-LL-A50Y,-0.0967078661860534,0.6585116604110071,-0.7552195265970605,Oxidative
TCGA-LL-A5YL,-0.057229916307576845,0.8572959551594962,-0.914525871467073,Oxidative
TCGA-LL-A5YM,0.31915582650318836,1.8603444384268157,-1.5411886119236273,Oxidative
TCGA-LL-A5YN,0.015026394437898069,0.5060226245613719,-0.4909962301234739,Oxidative
TCGA-LL-A5YO,0.28510465232356724,0.9543872490360412,-0.669282596712474,Oxidative
TCGA-LL-A5YP,0.2210222685574761,-0.1451592768316117,0.36618154538908776,Glycolytic
TCGA-LL-A6FP,-0.4942262091498802,0.9846824313782113,-1.4789086405280916,Oxidative
TCGA-LL-A6FQ,0.4196701158023144,1.4216218979688886,-1.0019517821665742,Oxidative
TCGA-LL-A6FR,0.9098578350807839,1.3686416583684398,-0.4587838232876559,Oxidative
TCGA-LL-A73Y,0.023684720965427866,0.505241558138127,-0.48155683717269915,Oxidative
TCGA-LL-A73Z,0.2827412691691612,0.6824471872752428,-0.3997059181060816,Oxidative
TCGA-LL-A740,-0.06260941278302129,0.21119412449373154,-0.27380353727675283,Oxidative
TCGA-LL-A7SZ,0.6773467458107677,1.3229911974819244,-0.6456444516711567,Oxidative
TCGA-LL-A7T0,0.2087902726105442,0.12882310534049407,0.07996716727005013,Mixed
TCGA-LL-A8F5,1.0364048559295111,1.2098582880461528,-0.17345343211664166,Oxidative
TCGA-LL-A9Q3,0.09898775861615144,1.345575384815799,-1.2465876261996476,Oxidative
TCGA-LQ-A4E4,-0.4300825570074941,-0.24765048229219772,-0.18243207471529638,Oxidative
TCGA-MS-A51U,0.05930804680152805,-0.20767128242311778,0.26697932922464584,Glycolytic
TCGA-OK-A5Q2,-0.07622495221788639,-0.20821285319859448,0.1319879009807081,Mixed
TCGA-OL-A5D6,-0.09872218933604429,0.6092968664209896,-0.7080190557570338,Oxidative
TCGA-OL-A5D7,0.5213294643776304,0.08276286667812652,0.4385665976995039,Glycolytic
TCGA-OL-A5D8,-0.03526173140595987,0.1220900573968927,-0.15735178880285255,Mixed
TCGA-OL-A5DA,-0.4053512944707021,-0.3457253998698773,-0.05962589460082479,Mixed
TCGA-OL-A5RU,-0.024525332418256964,0.09175156646718804,-0.11627689888544501,Mixed
TCGA-OL-A5RV,-0.22484853595908735,-0.5793052535516791,0.3544567175925917,Glycolytic
TCGA-OL-A5RW,0.7914235724609032,1.5616981838513158,-0.7702746113904125,Oxidative
TCGA-OL-A5RX,-0.3168584642217469,-0.23727286246968626,-0.07958560175206064,Mixed
TCGA-OL-A5RY,0.25358399134263554,0.02035615461852317,0.23322783672411238,Glycolytic
TCGA-OL-A5RZ,-0.3010849087888841,0.6562476191392042,-0.9573325279280882,Oxidative
TCGA-OL-A5S0,0.719381792939303,0.9409336881141591,-0.22155189517485607,Oxidative
TCGA-OL-A66H,0.1549988343328029,0.24474443422064568,-0.08974559988784278,Mixed
TCGA-OL-A66I,0.07090926229444046,-0.11191252308849295,0.18282178538293342,Mixed
TCGA-OL-A66J,-0.11847155796891595,-0.07040979158704419,-0.04806176638187176,Mixed
TCGA-OL-A66K,-0.3487041541961159,-0.34084633655247726,-0.007857817643638632,Mixed
TCGA-OL-A66L,0.34238305131644203,1.002267191204634,-0.6598841398881918,Oxidative
TCGA-OL-A66N,0.08095198503767133,0.6864753682686903,-0.605523383231019,Oxidative
TCGA-OL-A66O,0.08003543524516521,0.7879265061913702,-0.707891070946205,Oxidative
TCGA-OL-A66P,0.5880121333383486,1.2941851358936463,-0.7061730025552977,Oxidative
TCGA-OL-A6VO,0.2449755440981272,0.3678121694529578,-0.12283662535483061,Mixed
TCGA-OL-A6VQ,-0.4089381864933883,-0.6551098065555075,0.24617162006211923,Glycolytic
TCGA-OL-A6VR,0.057212051908097396,0.02713146547258073,0.030080586435516667,Mixed
TCGA-OL-A97C,0.6937691109714063,-0.1900073496425502,0.8837764606139564,Glycolytic
TCGA-PE-A5DC,-0.11284809104830021,0.1655917164431293,-0.2784398074914295,Oxidative
TCGA-PE-A5DD,-0.0885082761783243,-0.10056631561145743,0.012058039433133133,Mixed
TCGA-PE-A5DE,-0.18103101802560723,-0.08394914394688704,-0.09708187407872018,Mixed
TCGA-PL-A8LV,-0.04067226576949898,0.4735613872901024,-0.5142336530596013,Oxidative
TCGA-PL-A8LX,0.23898394874477885,0.3072048635428602,-0.06822091479808134,Mixed
TCGA-PL-A8LY,0.07630789210906667,0.25484345923741764,-0.17853556712835095,Oxidative
TCGA-PL-A8LZ,-0.10917472075353675,-0.22096102451414562,0.11178630376060887,Mixed
TCGA-S3-A6ZF,-0.2831683234782275,0.0853123269190474,-0.3684806503972749,Oxidative
TCGA-S3-A6ZG,-0.3967059800588806,-0.5243275072489091,0.1276215271900285,Mixed
TCGA-S3-A6ZH,-0.334468180967605,0.5360260248546997,-0.8704942058223047,Oxidative
TCGA-S3-AA0Z,-0.021075605637922667,-0.3412000138729446,0.3201244082350219,Glycolytic
TCGA-S3-AA10,0.37185058406652893,-0.20452104023775453,0.5763716243042835,Glycolytic
TCGA-S3-AA11,-0.3203006973407005,-0.4042239332909929,0.08392323595029239,Mixed
TCGA-S3-AA12,0.08735232002595042,0.03710899274264087,0.05024332728330955,Mixed
TCGA-S3-AA14,-0.12679939579537827,-0.3570411123564874,0.23024171656110912,Glycolytic
TCGA-S3-AA15,0.48795558615392143,-0.11254846458875858,0.60050405074268,Glycolytic
TCGA-S3-AA17,-0.07501652837024037,-0.22984979688441098,0.15483326851417062,Mixed
TCGA-UL-AAZ6,0.8147205353241089,0.8428815974999848,-0.028161062175875884,Mixed
TCGA-WT-AB41,0.20261506300634863,0.8850342442883716,-0.6824191812820231,Oxidative
TCGA-WT-AB44,-0.21007797727030056,0.18873340351300188,-0.39881138078330247,Oxidative
TCGA-Z7-A8R5,0.1018905471865586,0.6859987960994902,-0.5841082489129317,Oxidative
TCGA-Z7-A8R6,0.344447256605593,0.1467072515175049,0.1977400050880881,Glycolytic
